GARD_ID	GARD_link	cond_name
9654	https://rarediseases.info.nih.gov/diseases/9654/hydroa-vacciniforme	Hydroa vacciniforme
9655	https://rarediseases.info.nih.gov/diseases/9655/hyperacusis	Hyperacusis
9667	https://rarediseases.info.nih.gov/diseases/9667/hhv-6-encephalitis	HHV-6 encephalitis
9673	https://rarediseases.info.nih.gov/diseases/9673/mowat-wilson-syndrome	Mowat-Wilson syndrome
9721	https://rarediseases.info.nih.gov/diseases/9721/herpes-zoster-ophthalmicus	Herpes zoster ophthalmicus
9738	https://rarediseases.info.nih.gov/diseases/9738/kyrle-disease	Kyrle disease
9759	https://rarediseases.info.nih.gov/diseases/9759/leukonychia-totalis	Leukonychia totalis
9783	https://rarediseases.info.nih.gov/diseases/9783/human-t-cell-leukemia-virus-type-2	Human T-cell leukemia virus type 2
9784	https://rarediseases.info.nih.gov/diseases/9784/human-t-cell-leukemia-virus-type-3	Human T-cell leukemia virus type 3
9846	https://rarediseases.info.nih.gov/diseases/9846/heart-hand-syndrome-slovenian-type	Heart-hand syndrome, Slovenian type
9847	https://rarediseases.info.nih.gov/diseases/9847/tabatznik-syndrome	Tabatznik syndrome
9899	https://rarediseases.info.nih.gov/diseases/9899/hodgkin-disease-x-linked-pseudoautosomal	Hodgkin disease, X-linked pseudoautosomal
9901	https://rarediseases.info.nih.gov/diseases/9901/hereditary-hemorrhagic-telangiectasia-type-2	Hereditary hemorrhagic telangiectasia type 2
9902	https://rarediseases.info.nih.gov/diseases/9902/hereditary-hemorrhagic-telangiectasia-type-3	Hereditary hemorrhagic telangiectasia type 3
9927	https://rarediseases.info.nih.gov/diseases/9927/hyperinsulinemic-hypoglycemia-familial-2	Hyperinsulinemic hypoglycemia familial 2
9930	https://rarediseases.info.nih.gov/diseases/9930/hyperinsulinemic-hypoglycemia-familial-3	Hyperinsulinemic hypoglycemia familial 3
9931	https://rarediseases.info.nih.gov/diseases/9931/hyperinsulinism-hyperammonemia-syndrome	Hyperinsulinism-hyperammonemia syndrome
9945	https://rarediseases.info.nih.gov/diseases/9945/hypertrichosis-hyperkeratosis-mental-retardation-and-distinctive-facial-features	Hypertrichosis, hyperkeratosis, mental retardation, and distinctive facial features
9957	https://rarediseases.info.nih.gov/diseases/9957/hypodontia-x-linked	Hypodontia, X-linked
9962	https://rarediseases.info.nih.gov/diseases/9962/lentigo-maligna-melanoma	Lentigo maligna melanoma
10058	https://rarediseases.info.nih.gov/diseases/10058/iridogoniodysgenesis-and-skeletal-anomalies	Iridogoniodysgenesis and skeletal anomalies
10150	https://rarediseases.info.nih.gov/diseases/10150/idiopathic-subglottic-tracheal-stenosis	Idiopathic subglottic tracheal stenosis
10198	https://rarediseases.info.nih.gov/diseases/10198/immunoglobulin-a-deficiency-2	Immunoglobulin A deficiency 2
10311	https://rarediseases.info.nih.gov/diseases/10311/irak-4-deficiency	IRAK-4 deficiency
10371	https://rarediseases.info.nih.gov/diseases/10371/immunoglobulin-g-deficiency	Immunoglobulin G deficiency
10506	https://rarediseases.info.nih.gov/diseases/10506/iniencephaly	Iniencephaly
10523	https://rarediseases.info.nih.gov/diseases/10523/immune-dysfunction-with-t-cell-inactivation-due-to-calcium-entry-defect-2	Immune dysfunction with T-cell inactivation due to calcium entry defect 2
10524	https://rarediseases.info.nih.gov/diseases/10524/immune-dysfunction-with-t-cell-inactivation-due-to-calcium-entry-defect-1	Immune dysfunction with T-cell inactivation due to calcium entry defect 1
10583	https://rarediseases.info.nih.gov/diseases/10583/ichthyosis-leukocyte-vacuoles-alopecia-and-sclerosing-cholangitis	Ichthyosis, leukocyte vacuoles, alopecia, and sclerosing cholangitis
10609	https://rarediseases.info.nih.gov/diseases/10609/insulin-like-growth-factor-1-resistance-to	Insulin-like growth factor 1 resistance to
10690	https://rarediseases.info.nih.gov/diseases/10690/macular-telangiectasia-type-2	Macular telangiectasia type 2
10733	https://rarediseases.info.nih.gov/diseases/10733/intravascular-papillary-endothelial-hyperplasia	Intravascular papillary endothelial hyperplasia
1076	https://rarediseases.info.nih.gov/diseases/1076/systemic-candidiasis	Systemic candidiasis
10802	https://rarediseases.info.nih.gov/diseases/10802/intravenous-leiomyomatosis	Intravenous leiomyomatosis
10807	https://rarediseases.info.nih.gov/diseases/10807/infantile-scoliosis	Infantile scoliosis
10887	https://rarediseases.info.nih.gov/diseases/10887/osteofibrous-dysplasia	Osteofibrous dysplasia
10899	https://rarediseases.info.nih.gov/diseases/10899/inclusion-body-myopathy-with-early-onset-paget-disease-and-frontotemporal-dementia	Inclusion body myopathy with early-onset Paget disease and frontotemporal dementia
10918	https://rarediseases.info.nih.gov/diseases/10918/idiopathic-spinal-cord-herniation	Idiopathic spinal cord herniation
10921	https://rarediseases.info.nih.gov/diseases/10921/intraneural-perineurioma	Intraneural perineurioma
10982	https://rarediseases.info.nih.gov/diseases/10982/isochromosome-yp	Isochromosome Yp
10984	https://rarediseases.info.nih.gov/diseases/10984/il12rb1-deficiency	IL12RB1 deficiency
10995	https://rarediseases.info.nih.gov/diseases/10995/postnatal-progressive-microcephaly-seizures-and-brain-atrophy	Postnatal progressive microcephaly, seizures, and brain atrophy
11903	https://rarediseases.info.nih.gov/diseases/11903/specific-antibody-deficiency	Specific antibody deficiency
12032	https://rarediseases.info.nih.gov/diseases/12032/isolated-levocardia	Isolated levocardia
12048	https://rarediseases.info.nih.gov/diseases/12048/immunotactoid-glomerulopathy	Immunotactoid glomerulopathy
12312	https://rarediseases.info.nih.gov/diseases/12312/image-syndrome	IMAGe syndrome
12331	https://rarediseases.info.nih.gov/diseases/12331/intestinal-lymphangiectasia	Intestinal lymphangiectasia
12375	https://rarediseases.info.nih.gov/diseases/12375/idiopathic-cd4-positive-t-lymphocytopenia	Idiopathic CD4 positive T-lymphocytopenia
12385	https://rarediseases.info.nih.gov/diseases/12385/macrozoospermia	Macrozoospermia 
12480	https://rarediseases.info.nih.gov/diseases/12480/tetrasomy-21	Tetrasomy 21
12669	https://rarediseases.info.nih.gov/diseases/12669/x-linked-intellectual-disability-najm-type	X-linked intellectual disability, Najm type
12823	https://rarediseases.info.nih.gov/diseases/12823/intermediate-congenital-nemaline-myopathy	Intermediate congenital nemaline myopathy
12868	https://rarediseases.info.nih.gov/diseases/12868/irvan-syndrome	IRVAN syndrome
12940	https://rarediseases.info.nih.gov/diseases/12940/irf6-related-disorders	IRF6-Related disorders
12977	https://rarediseases.info.nih.gov/diseases/12977/mendelian-susceptibility-to-mycobacterial-diseases	Mendelian susceptibility to mycobacterial diseases
13003	https://rarediseases.info.nih.gov/diseases/13003/lupus-erythematosus-tumidus	Lupus erythematosus tumidus
13034	https://rarediseases.info.nih.gov/diseases/13034/pancreatic-neuroendocrine-tumor	Pancreatic neuroendocrine tumor
13042	https://rarediseases.info.nih.gov/diseases/13042/multicentric-carpotarsal-osteolysis-syndrome	Multicentric carpotarsal osteolysis syndrome
13093	https://rarediseases.info.nih.gov/diseases/13093/ophn1-syndrome	OPHN1 syndrome
13113	https://rarediseases.info.nih.gov/diseases/13113/infantile-liver-failure-syndrome-2	Infantile liver failure syndrome 2
13221	https://rarediseases.info.nih.gov/diseases/13221/iqsec2	IQSEC2
13256	https://rarediseases.info.nih.gov/diseases/13256/idiopathic-hypertrophic-pachymeningitis	Idiopathic hypertrophic pachymeningitis
13264	https://rarediseases.info.nih.gov/diseases/13264/infantile-cerebellar-retinal-degeneration	Infantile cerebellar retinal degeneration
13336	https://rarediseases.info.nih.gov/diseases/13336/interstitial-lung-disease	Interstitial lung disease
13433	https://rarediseases.info.nih.gov/diseases/13433/pleuroparenchymal-fibroelastosis	Pleuroparenchymal fibroelastosis
13666	https://rarediseases.info.nih.gov/diseases/13666/irf2bpl-related-disorders	IRF2BPL-related disorders
210	https://rarediseases.info.nih.gov/diseases/210/ruzicka-goerz-anton-syndrome	Ruzicka Goerz Anton syndrome
2256	https://rarediseases.info.nih.gov/diseases/2256/preaxial-polydactyly-type-3	Preaxial polydactyly type 3
226	https://rarediseases.info.nih.gov/diseases/226/rabson-mendenhall-syndrome	Rabson-Mendenhall syndrome
269	https://rarediseases.info.nih.gov/diseases/269/ivic-syndrome	IVIC syndrome
292	https://rarediseases.info.nih.gov/diseases/292/ichthyosis-alopecia-eclabion-ectropion-mental-retardation	Ichthyosis alopecia eclabion ectropion mental retardation
2947	https://rarediseases.info.nih.gov/diseases/2947/ichthyosis-cheek-eyebrow-syndrome	Ichthyosis cheek eyebrow syndrome
2952	https://rarediseases.info.nih.gov/diseases/2952/ichthyosis-follicularis-atrichia-photophobia-syndrome	Ichthyosis follicularis atrichia photophobia syndrome
2957	https://rarediseases.info.nih.gov/diseases/2957/ichthyosis-mental-retardation-syndrome-with-large-keratohyalin-granules-in-the-skin	Ichthyosis-mental retardation syndrome with large keratohyalin granules in the skin
2960	https://rarediseases.info.nih.gov/diseases/2960/ichthyosis-tapered-fingers-midline-groove-up	Ichthyosis tapered fingers midline groove up
2967	https://rarediseases.info.nih.gov/diseases/2967/ichthyosis-linearis-circumflexa	Ichthyosis linearis circumflexa
2978	https://rarediseases.info.nih.gov/diseases/2978/iridogoniodysgenesis-type-1	Iridogoniodysgenesis type 1
2984	https://rarediseases.info.nih.gov/diseases/2984/immune-deficiency-familial-variable	Immune deficiency, familial variable
2989	https://rarediseases.info.nih.gov/diseases/2989/imperforate-oropharynx-costo-vetebral-anomalies	Imperforate oropharynx-costo vetebral anomalies
2995	https://rarediseases.info.nih.gov/diseases/2995/infant-epilepsy-with-migrant-focal-crisis	Infant epilepsy with migrant focal crisis
2996	https://rarediseases.info.nih.gov/diseases/2996/infantile-axonal-neuropathy	Infantile axonal neuropathy
2998	https://rarediseases.info.nih.gov/diseases/2998/infantile-myofibromatosis	Infantile myofibromatosis
3002	https://rarediseases.info.nih.gov/diseases/3002/infantile-spasms-broad-thumbs	Infantile spasms broad thumbs
3004	https://rarediseases.info.nih.gov/diseases/3004/infantile-striato-thalamic-degeneration	Infantile striato thalamic degeneration
3005	https://rarediseases.info.nih.gov/diseases/3005/infundibulopelvic-dysgenesis	Infundibulopelvic dysgenesis
3009	https://rarediseases.info.nih.gov/diseases/3009/insulin-resistance-type-b	Insulin-resistance type B
3010	https://rarediseases.info.nih.gov/diseases/3010/insulinoma	Insulinoma
3011	https://rarediseases.info.nih.gov/diseases/3011/interferon-gamma-receptor-1-deficiency	Interferon gamma, receptor 1, deficiency
3025	https://rarediseases.info.nih.gov/diseases/3025/iodine-antenatal-exposure	Iodine antenatal exposure
3026	https://rarediseases.info.nih.gov/diseases/3026/iridogoniodysgenesis-type-2	Iridogoniodysgenesis type 2
3113	https://rarediseases.info.nih.gov/diseases/3113/kid-syndrome	KID syndrome
3131	https://rarediseases.info.nih.gov/diseases/3131/koone-rizzo-elias-syndrome	Koone Rizzo Elias syndrome
3141	https://rarediseases.info.nih.gov/diseases/3141/kozlowski-krajewska-syndrome	Kozlowski-Krajewska syndrome
3451	https://rarediseases.info.nih.gov/diseases/3451/meier-blumberg-imahorn-syndrome	Meier Blumberg Imahorn syndrome
3485	https://rarediseases.info.nih.gov/diseases/3485/intellectual-deficit-buenos-aires-type	Intellectual deficit Buenos-Aires type
3506	https://rarediseases.info.nih.gov/diseases/3506/ppm-x-syndrome	PPM-X syndrome
3514	https://rarediseases.info.nih.gov/diseases/3514/intellectual-deficit---short-stature---hypertelorism	Intellectual deficit - short stature - hypertelorism
3523	https://rarediseases.info.nih.gov/diseases/3523/intellectual-disability-spasticity-ectrodactyly-syndrome	Intellectual disability-spasticity-ectrodactyly syndrome
3867	https://rarediseases.info.nih.gov/diseases/3867/myeloid-splenomegaly	Myeloid splenomegaly
3896	https://rarediseases.info.nih.gov/diseases/3896/inclusion-body-myositis	Inclusion body myositis
3928	https://rarediseases.info.nih.gov/diseases/3928/natal-teeth-intestinal-pseudoobstruction-and-patent-ductus	Natal teeth, intestinal pseudoobstruction and patent ductus
3957	https://rarediseases.info.nih.gov/diseases/3957/infantile-neuroaxonal-dystrophy	Infantile neuroaxonal dystrophy
4062	https://rarediseases.info.nih.gov/diseases/4062/infantile-onset-spinocerebellar-ataxia	Infantile onset spinocerebellar ataxia
4227	https://rarediseases.info.nih.gov/diseases/4227/paroxysmal-ventricular-fibrillation	Paroxysmal ventricular fibrillation
4235	https://rarediseases.info.nih.gov/diseases/4235/partington-syndrome	Partington syndrome
4264	https://rarediseases.info.nih.gov/diseases/4264/peho-syndrome	PEHO syndrome
4372	https://rarediseases.info.nih.gov/diseases/4372/pitt-hopkins-syndrome	Pitt-Hopkins syndrome
4488	https://rarediseases.info.nih.gov/diseases/4488/primrose-syndrome	Primrose syndrome
4561	https://rarediseases.info.nih.gov/diseases/4561/idiopathic-intracranial-hypertension	Idiopathic intracranial hypertension
4607	https://rarediseases.info.nih.gov/diseases/4607/thrombotic-thrombocytopenic-purpura-acquired	Thrombotic thrombocytopenic purpura, acquired
4638	https://rarediseases.info.nih.gov/diseases/4638/rasmussen-johnsen-thomsen-syndrome	Rasmussen Johnsen Thomsen syndrome
4641	https://rarediseases.info.nih.gov/diseases/4641/ichthyosis-mental-retardation-dwarfism-and-renal-impairment	Ichthyosis, mental retardation, dwarfism and renal impairment
4648	https://rarediseases.info.nih.gov/diseases/4648/refsum-disease-infantile-form	Refsum disease, infantile form
465	https://rarediseases.info.nih.gov/diseases/465/isovaleric-acidemia	Isovaleric acidemia
4683	https://rarediseases.info.nih.gov/diseases/4683/retinitis-pigmentosa-intellectual-disability-deafness-hypogonadism-syndrome	Retinitis pigmentosa-intellectual disability-deafness-hypogonadism syndrome
4720	https://rarediseases.info.nih.gov/diseases/4720/right-atrium-familial-dilatation	Right atrium familial dilatation
4914	https://rarediseases.info.nih.gov/diseases/4914/infantile-onset-ascending-hereditary-spastic-paralysis	Infantile-onset ascending hereditary spastic paralysis
4922	https://rarediseases.info.nih.gov/diseases/4922/spastic-paraplegia-18	Spastic paraplegia 18
4984	https://rarediseases.info.nih.gov/diseases/4984/schimke-immunoosseous-dysplasia	Schimke immunoosseous dysplasia
5000	https://rarediseases.info.nih.gov/diseases/5000/stalker-chitayat-syndrome	Stalker Chitayat syndrome
5040	https://rarediseases.info.nih.gov/diseases/5040/striatonigral-degeneration-infantile	Striatonigral degeneration infantile
519	https://rarediseases.info.nih.gov/diseases/519/idiopathic-acute-eosinophilic-pneumonia	Idiopathic acute eosinophilic pneumonia
5484	https://rarediseases.info.nih.gov/diseases/5484/inflammatory-linear-verrucous-epidermal-nevus	Inflammatory linear verrucous epidermal nevus
5593	https://rarediseases.info.nih.gov/diseases/5593/intrauterine-growth-retardation-with-increased-mitomycin-c-sensitivity	Intrauterine growth retardation with increased mitomycin C sensitivity
563	https://rarediseases.info.nih.gov/diseases/563/idiopathic-neutropenia	Idiopathic neutropenia
60	https://rarediseases.info.nih.gov/diseases/60/iridocorneal-endothelial-syndrome	Iridocorneal endothelial syndrome
6042	https://rarediseases.info.nih.gov/diseases/6042/intrahepatic-cholangiocarcinoma	Intrahepatic cholangiocarcinoma
6755	https://rarediseases.info.nih.gov/diseases/6755/idiopathic-alveolar-hypoventilation-syndrome	Idiopathic alveolar hypoventilation syndrome
6757	https://rarediseases.info.nih.gov/diseases/6757/idiopathic-dilatation-of-the-pulmonary-artery	Idiopathic dilatation of the pulmonary artery
6760	https://rarediseases.info.nih.gov/diseases/6760/juvenile-osteoporosis	Juvenile osteoporosis
6768	https://rarediseases.info.nih.gov/diseases/6768/immune-thrombocytopenia	Immune thrombocytopenia
6774	https://rarediseases.info.nih.gov/diseases/6774/inborn-renal-aminoaciduria	Inborn renal aminoaciduria
6777	https://rarediseases.info.nih.gov/diseases/6777/inclusion-conjunctivitis	Inclusion conjunctivitis
6781	https://rarediseases.info.nih.gov/diseases/6781/infectious-arthritis	Infectious arthritis
6782	https://rarediseases.info.nih.gov/diseases/6782/infectious-myocarditis	Infectious myocarditis
6877	https://rarediseases.info.nih.gov/diseases/6877/leigh-syndrome	Leigh syndrome
7146	https://rarediseases.info.nih.gov/diseases/7146/inflammatory-myofibroblastic-tumor	Inflammatory myofibroblastic tumor
7201	https://rarediseases.info.nih.gov/diseases/7201/immune-defect-due-to-absence-of-thymus	Immune defect due to absence of thymus
7299	https://rarediseases.info.nih.gov/diseases/7299/pachydermoperiostosis	Pachydermoperiostosis
7339	https://rarediseases.info.nih.gov/diseases/7339/pars-planitis	Pars planitis
7413	https://rarediseases.info.nih.gov/diseases/7413/poliomyelitis	Poliomyelitis
7824	https://rarediseases.info.nih.gov/diseases/7824/tropical-sprue	Tropical sprue
7879	https://rarediseases.info.nih.gov/diseases/7879/nodular-nonsuppurative-panniculitis	Nodular nonsuppurative panniculitis
7887	https://rarediseases.info.nih.gov/diseases/7887/west-syndrome	West syndrome
7889	https://rarediseases.info.nih.gov/diseases/7889/whipple-disease	Whipple disease
81	https://rarediseases.info.nih.gov/diseases/81/juberg-marsidi-syndrome	Juberg Marsidi syndrome
8165	https://rarediseases.info.nih.gov/diseases/8165/megalocytic-interstitial-nephritis	Megalocytic interstitial nephritis
8169	https://rarediseases.info.nih.gov/diseases/8169/sclerosing-mesenteritis	Sclerosing mesenteritis
8424	https://rarediseases.info.nih.gov/diseases/8424/iminoglycinuria	Iminoglycinuria
8621	https://rarediseases.info.nih.gov/diseases/8621/intraocular-melanoma	Intraocular melanoma
8737	https://rarediseases.info.nih.gov/diseases/8737/idiopathic-hypersomnia	Idiopathic hypersomnia
9128	https://rarediseases.info.nih.gov/diseases/9128/idiopathic-inflammatory-myopathy	Idiopathic inflammatory myopathy
9131	https://rarediseases.info.nih.gov/diseases/9131/infective-myositis	Infective myositis
9147	https://rarediseases.info.nih.gov/diseases/9147/minimal-change-disease	Minimal change disease
9157	https://rarediseases.info.nih.gov/diseases/9157/x-linked-intellectual-disability-abidi-type	X-linked intellectual disability, Abidi type
9171	https://rarediseases.info.nih.gov/diseases/9171/iris-hypoplasia-and-glaucoma	Iris hypoplasia and glaucoma
9178	https://rarediseases.info.nih.gov/diseases/9178/intellectual-disability-epileptic-seizures-hypogonadism-and-hypogenitalism-microcephaly-and-obesity	Intellectual disability, epileptic seizures, hypogonadism and hypogenitalism, microcephaly, and obesity
9419	https://rarediseases.info.nih.gov/diseases/9419/rokitansky-aschoff-sinuses-of-the-gallbladder	Rokitansky-Aschoff sinuses of the gallbladder
9457	https://rarediseases.info.nih.gov/diseases/9457/polycystic-liver-disease	Polycystic liver disease
9568	https://rarediseases.info.nih.gov/diseases/9568/retroperitoneal-fibrosis	Retroperitoneal fibrosis
9644	https://rarediseases.info.nih.gov/diseases/9644/multicentric-castleman-disease	Multicentric Castleman Disease
9675	https://rarediseases.info.nih.gov/diseases/9675/isotretinoin-embryopathy-like-syndrome	Isotretinoin embryopathy like syndrome
9704	https://rarediseases.info.nih.gov/diseases/9704/x-linked-intellectual-disability-siderius-type	X-linked intellectual disability, Siderius type
9733	https://rarediseases.info.nih.gov/diseases/9733/ichthyosis-lamellar-2	Ichthyosis lamellar 2
9734	https://rarediseases.info.nih.gov/diseases/9734/ichthyosis-lamellar-3	Ichthyosis lamellar 3
9735	https://rarediseases.info.nih.gov/diseases/9735/ichthyosis-lamellar-autosomal-dominant	Ichthyosis lamellar, autosomal dominant
9746	https://rarediseases.info.nih.gov/diseases/9746/opisthorchiasis	Opisthorchiasis
9886	https://rarediseases.info.nih.gov/diseases/9886/ichthyosis-prematurity-syndrome	Ichthyosis prematurity syndrome
9917	https://rarediseases.info.nih.gov/diseases/9917/immunodeficiency-without-anhidrotic-ectodermal-dysplasia	Immunodeficiency without anhidrotic ectodermal dysplasia
9973	https://rarediseases.info.nih.gov/diseases/9973/splenic-infarcts	Splenic infarcts
10168	https://rarediseases.info.nih.gov/diseases/10168/joubert-syndrome-with-ocular-anomalies	Joubert syndrome with ocular anomalies
10169	https://rarediseases.info.nih.gov/diseases/10169/joubert-syndrome-with-renal-anomalies	Joubert syndrome with renal anomalies
10291	https://rarediseases.info.nih.gov/diseases/10291/linear-nevus-sebaceous-syndrome	Linear nevus sebaceous syndrome
10967	https://rarediseases.info.nih.gov/diseases/10967/polyarticular-onset-juvenile-idiopathic-arthritis	Polyarticular onset juvenile idiopathic arthritis
10970	https://rarediseases.info.nih.gov/diseases/10970/psoriatic-juvenile-idiopathic-arthritis	Psoriatic juvenile idiopathic arthritis
10988	https://rarediseases.info.nih.gov/diseases/10988/jmp-syndrome	JMP syndrome
11928	https://rarediseases.info.nih.gov/diseases/11928/juvenile-onset-small-fiber-polyneuropathy	Juvenile-onset small-fiber polyneuropathy
12742	https://rarediseases.info.nih.gov/diseases/12742/juvenile-polymyositis	Juvenile polymyositis
12792	https://rarediseases.info.nih.gov/diseases/12792/juvenile-ossifying-fibroma	Juvenile ossifying fibroma 
12939	https://rarediseases.info.nih.gov/diseases/12939/juvenile-spondyloarthropathy	Juvenile spondyloarthropathy
181	https://rarediseases.info.nih.gov/diseases/181/stargardt-disease	Stargardt disease
303	https://rarediseases.info.nih.gov/diseases/303/jeune-syndrome-situs-inversus	Jeune syndrome situs inversus
3065	https://rarediseases.info.nih.gov/diseases/3065/juvenile-polyposis-syndrome	Juvenile polyposis syndrome
3068	https://rarediseases.info.nih.gov/diseases/3068/juvenile-temporal-arteritis	Juvenile temporal arteritis
322	https://rarediseases.info.nih.gov/diseases/322/senior-loken-syndrome	Senior Loken Syndrome
3931	https://rarediseases.info.nih.gov/diseases/3931/rheumatoid-factor-negative-juvenile-idiopathic-arthritis	Rheumatoid factor-negative juvenile idiopathic arthritis
4412	https://rarediseases.info.nih.gov/diseases/4412/orofaciodigital-syndrome-6	Orofaciodigital syndrome 6
4485	https://rarediseases.info.nih.gov/diseases/4485/juvenile-primary-lateral-sclerosis	Juvenile primary lateral sclerosis
4690	https://rarediseases.info.nih.gov/diseases/4690/juvenile-retinoschisis	Juvenile retinoschisis
504	https://rarediseases.info.nih.gov/diseases/504/spondylometaphyseal-dysplasia-algerian-type	Spondylometaphyseal dysplasia Algerian type
5061	https://rarediseases.info.nih.gov/diseases/5061/multiple-sulfatase-deficiency	Multiple sulfatase deficiency
6797	https://rarediseases.info.nih.gov/diseases/6797/japanese-encephalitis	Japanese encephalitis
6798	https://rarediseases.info.nih.gov/diseases/6798/spondylothoracic-dysostosis	Spondylothoracic dysostosis
6805	https://rarediseases.info.nih.gov/diseases/6805/juvenile-dermatomyositis	Juvenile dermatomyositis
6864	https://rarediseases.info.nih.gov/diseases/6864/laryngeal-papillomatosis	Laryngeal papillomatosis
79	https://rarediseases.info.nih.gov/diseases/79/jansen-type-metaphyseal-chondrodysplasia	Jansen type metaphyseal chondrodysplasia
80	https://rarediseases.info.nih.gov/diseases/80/johanson-blizzard-syndrome	Johanson-Blizzard syndrome
8745	https://rarediseases.info.nih.gov/diseases/8745/marinesco-sjogren-like-syndrome-msls	Marinesco-Sjogren-like syndrome (MSLS)
9408	https://rarediseases.info.nih.gov/diseases/9408/secretory-breast-carcinoma	Secretory breast carcinoma
9808	https://rarediseases.info.nih.gov/diseases/9808/pilocytic-astrocytoma	Pilocytic astrocytoma
9884	https://rarediseases.info.nih.gov/diseases/9884/juvenile-myelomonocytic-leukemia	Juvenile myelomonocytic leukemia
9985	https://rarediseases.info.nih.gov/diseases/9985/jejunal-atresia-with-renal-adysplasia	Jejunal atresia with renal adysplasia
10085	https://rarediseases.info.nih.gov/diseases/10085/klebsiella-infection	Klebsiella infection
10175	https://rarediseases.info.nih.gov/diseases/10175/klatskin-tumor	Klatskin tumor
10289	https://rarediseases.info.nih.gov/diseases/10289/krabbe-disease-atypical-due-to-saposin-a-deficiency	Krabbe disease atypical due to Saposin A deficiency
10312	https://rarediseases.info.nih.gov/diseases/10312/scapuloperoneal-syndrome-neurogenic-kaeser-type	Scapuloperoneal syndrome, neurogenic, Kaeser type
10721	https://rarediseases.info.nih.gov/diseases/10721/kingella-infections	Kingella infections
10772	https://rarediseases.info.nih.gov/diseases/10772/kallmann-syndrome-4	Kallmann syndrome 4
10773	https://rarediseases.info.nih.gov/diseases/10773/kallmann-syndrome-5	Kallmann syndrome 5
10774	https://rarediseases.info.nih.gov/diseases/10774/kallmann-syndrome-6	Kallmann syndrome 6
10827	https://rarediseases.info.nih.gov/diseases/10827/kshv-inflammatory-cytokine-syndrome	KSHV inflammatory cytokine syndrome
11003	https://rarediseases.info.nih.gov/diseases/11003/karyomegalic-interstitial-nephritis	Karyomegalic interstitial nephritis
12703	https://rarediseases.info.nih.gov/diseases/12703/osteochondritis-dissecans	Osteochondritis dissecans
13060	https://rarediseases.info.nih.gov/diseases/13060/kcnq2-related-disorders	KCNQ2-Related Disorders
13175	https://rarediseases.info.nih.gov/diseases/13175/renal-medullary-carcinoma	Renal medullary carcinoma
13451	https://rarediseases.info.nih.gov/diseases/13451/kaposiform-lymphangiomatosis	Kaposiform lymphangiomatosis
160	https://rarediseases.info.nih.gov/diseases/160/satoyoshi-syndrome	Satoyoshi syndrome
174	https://rarediseases.info.nih.gov/diseases/174/kuzniecky-andermann-syndrome	Kuzniecky Andermann syndrome
198	https://rarediseases.info.nih.gov/diseases/198/spinal-muscular-atrophy-type-3	Spinal muscular atrophy type 3
230	https://rarediseases.info.nih.gov/diseases/230/microcephaly-deafness-syndrome	Microcephaly deafness syndrome
267	https://rarediseases.info.nih.gov/diseases/267/nasodigitoacoustic-syndrome	Nasodigitoacoustic syndrome
3070	https://rarediseases.info.nih.gov/diseases/3070/kallmann-syndrome-2	Kallmann syndrome 2
3071	https://rarediseases.info.nih.gov/diseases/3071/kallmann-syndrome-1	Kallmann syndrome 1
3073	https://rarediseases.info.nih.gov/diseases/3073/kallmann-syndrome-3	Kallmann syndrome 3
3074	https://rarediseases.info.nih.gov/diseases/3074/mesomelic-dysplasia-kantaputra-type	Mesomelic dysplasia Kantaputra type
3078	https://rarediseases.info.nih.gov/diseases/3078/kapur-toriello-syndrome	Kapur Toriello syndrome
3081	https://rarediseases.info.nih.gov/diseases/3081/katsantoni-papadakou-lagoyanni-syndrome	Katsantoni Papadakou Lagoyanni syndrome
3084	https://rarediseases.info.nih.gov/diseases/3084/kaufman-oculocerebrofacial-syndrome	Kaufman oculocerebrofacial syndrome
3091	https://rarediseases.info.nih.gov/diseases/3091/keratoconus-posticus-circumscriptus	Keratoconus posticus circumscriptus
3105	https://rarediseases.info.nih.gov/diseases/3105/tyrosinemia-type-2	Tyrosinemia type 2
3109	https://rarediseases.info.nih.gov/diseases/3109/kerion-celsi	Kerion celsi
3136	https://rarediseases.info.nih.gov/diseases/3136/kozlowski-brown-hardwick-syndrome	Kozlowski Brown Hardwick syndrome
3140	https://rarediseases.info.nih.gov/diseases/3140/kozlowski-rafinski-klicharska-syndrome	Kozlowski Rafinski Klicharska syndrome
3143	https://rarediseases.info.nih.gov/diseases/3143/krauss-herman-holmes-syndrome	Krauss Herman Holmes syndrome
354	https://rarediseases.info.nih.gov/diseases/354/osteopenia-and-sparse-hair	Osteopenia and sparse hair
380	https://rarediseases.info.nih.gov/diseases/380/knobloch-syndrome	Knobloch syndrome
409	https://rarediseases.info.nih.gov/diseases/409/pachygyria-intellectual-disability-epilepsy-syndrome	Pachygyria-intellectual disability-epilepsy syndrome
4439	https://rarediseases.info.nih.gov/diseases/4439/punctate-palmoplantar-keratoderma-type-2	Punctate palmoplantar keratoderma type 2
4752	https://rarediseases.info.nih.gov/diseases/4752/sacral-meningocele-conotruncal-heart-defects	Sacral meningocele conotruncal heart defects
4967	https://rarediseases.info.nih.gov/diseases/4967/split-hand-split-foot-nystagmus	Split hand split foot nystagmus
5395	https://rarediseases.info.nih.gov/diseases/5395/ulerythema-ophryogenesis	Ulerythema ophryogenesis
